taxamount,lotsizesquarefeet,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
2004.39,10918.0,1963.0,6037.0,148653.0,2384.0,3.0,5.0,261.0,2017-07-26
7698.11,10072.0,1962.0,6037.0,621433.0,2040.0,2.0,3.0,261.0,2017-07-26
4599.94,13528.0,1973.0,6037.0,367690.0,1938.0,2.0,4.0,261.0,2017-07-26
39067.94,51343.0,1991.0,6037.0,3458050.0,8763.0,6.0,5.0,261.0,2017-07-26
31992.59,72347.0,1990.0,6037.0,2828337.0,6709.0,7.0,6.0,261.0,2017-07-26
15718.11,43892.0,1954.0,6037.0,1378309.0,2932.0,4.0,6.0,261.0,2017-07-26
25288.0,65220.0,1963.0,6037.0,2226398.0,4610.0,6.0,6.0,261.0,2017-07-26
5359.0,7005.0,1977.0,6037.0,455066.0,2347.0,3.0,4.0,261.0,2017-07-26
3819.94,8725.0,1977.0,6037.0,317461.0,1924.0,2.0,4.0,261.0,2017-07-26
4568.41,12995.0,1974.0,6037.0,383092.0,1924.0,2.0,4.0,261.0,2017-07-26
5685.1,6756.0,1980.0,6037.0,482733.0,2811.0,3.0,3.0,261.0,2017-07-26
4620.89,7626.0,1979.0,6037.0,386692.0,2791.0,3.0,3.0,261.0,2017-07-26
4449.76,7215.0,1964.0,6037.0,371552.0,2110.0,3.0,4.0,261.0,2017-07-26
3019.67,9171.0,1964.0,6037.0,237033.0,1598.0,2.0,3.0,261.0,2017-07-26
7683.92,16687.0,1976.0,6037.0,652098.0,2961.0,3.0,5.0,261.0,2017-07-26
10262.84,8818.0,1982.0,6037.0,893794.0,2742.0,3.0,4.0,261.0,2017-07-26
11342.14,27273.0,1987.0,6037.0,988222.0,2753.0,2.0,3.0,261.0,2017-07-26
3719.22,230036.0,1979.0,6037.0,263436.0,1920.0,2.0,2.0,261.0,2017-07-26
6015.06,237375.0,1962.0,6037.0,499063.0,1887.0,2.0,2.0,261.0,2017-07-26
8161.48,14457.0,1989.0,6037.0,702244.0,2866.0,4.0,4.0,261.0,2017-07-26
8085.62,5868.0,1981.0,6037.0,692644.0,4521.0,4.0,4.0,261.0,2017-07-26
4520.67,15748.0,1956.0,6037.0,366109.0,2036.0,2.0,3.0,261.0,2017-07-26
6955.12,7786.0,1963.0,6037.0,565767.0,3125.0,4.0,4.0,261.0,2017-07-26
4346.14,11131.0,1958.0,6037.0,338544.0,2009.0,2.0,3.0,261.0,2017-07-26
7669.77,5216.0,1985.0,6037.0,626980.0,1795.0,2.0,3.0,261.0,2017-07-26
8199.71,15691.0,1962.0,6037.0,668899.0,2303.0,3.0,4.0,261.0,2017-07-26
1417.97,11321.0,1955.0,6037.0,104311.0,1710.0,2.0,4.0,261.0,2017-07-26
1437.15,6003.0,1961.0,6037.0,110435.0,1540.0,2.0,3.0,261.0,2017-07-26
6106.9,17658.0,1958.0,6037.0,496131.0,1472.0,2.0,3.0,261.0,2017-07-26
11888.24,6552.0,1987.0,6037.0,973624.0,3027.0,3.0,4.0,261.0,2017-07-26
4543.58,9438.0,1963.0,6037.0,357699.0,2436.0,3.0,4.0,261.0,2017-07-27
8666.56,33142.0,1958.0,6037.0,698056.0,2600.0,3.0,4.0,261.0,2017-07-27
9398.5,13532.0,1962.0,6037.0,757000.0,2384.0,3.0,4.0,261.0,2017-07-27
9146.73,12275.0,1959.0,6037.0,735228.0,2084.0,2.0,3.0,261.0,2017-07-27
2610.79,18803.0,1969.0,6037.0,186399.0,2623.0,2.0,4.0,261.0,2017-07-27
9758.29,9686.0,1964.0,6037.0,850000.0,2304.0,3.0,5.0,261.0,2017-07-27
9214.61,16452.0,1969.0,6037.0,746969.0,2647.0,3.0,3.0,261.0,2017-07-27
7988.4,12179.0,1959.0,6037.0,645111.0,2115.0,2.0,4.0,261.0,2017-07-27
5006.83,7608.0,1972.0,6037.0,420021.0,2498.0,3.0,5.0,261.0,2017-07-27
5072.14,13282.0,1964.0,6037.0,419612.0,2355.0,2.0,4.0,261.0,2017-07-27
3036.82,5999.0,1954.0,6037.0,249475.0,1567.0,2.0,3.0,261.0,2017-07-27
1020.57,5999.0,1954.0,6037.0,81569.0,1212.0,2.0,4.0,261.0,2017-07-27
2352.47,6003.0,1954.0,6037.0,193319.0,1212.0,2.0,4.0,261.0,2017-07-27
5097.14,6745.0,1954.0,6037.0,416252.0,1212.0,2.0,4.0,261.0,2017-07-27
5375.12,5999.0,1954.0,6037.0,440000.0,1192.0,2.0,4.0,261.0,2017-07-27
4238.43,8049.0,1954.0,6037.0,342555.0,1250.0,2.0,4.0,261.0,2017-07-27
1124.47,6490.0,1954.0,6037.0,88062.0,1736.0,2.0,4.0,261.0,2017-07-27
2869.62,6587.0,1954.0,6037.0,229107.0,1250.0,2.0,4.0,261.0,2017-07-27
4321.33,6243.0,1953.0,6037.0,350557.0,1439.0,2.0,3.0,261.0,2017-07-27
2026.64,5298.0,1950.0,6037.0,166977.0,1077.0,1.0,2.0,261.0,2017-07-27
4258.4,10805.0,1959.0,6037.0,342659.0,1221.0,2.0,3.0,261.0,2017-07-27
5509.4,10555.0,1927.0,6037.0,435025.0,2088.0,3.0,4.0,261.0,2017-07-27
1902.04,6654.0,1956.0,6037.0,154725.0,1314.0,2.0,3.0,261.0,2017-07-27
1195.01,17354.0,1951.0,6037.0,88177.0,1671.0,2.0,4.0,261.0,2017-07-27
5208.12,7503.0,1954.0,6037.0,424246.0,1378.0,2.0,3.0,261.0,2017-07-27
3650.58,6562.0,1977.0,6037.0,295297.0,1751.0,2.0,3.0,261.0,2017-07-27
3692.35,5998.0,1953.0,6037.0,294404.0,1186.0,1.0,3.0,261.0,2017-07-27
6450.47,6249.0,1969.0,6037.0,521000.0,2438.0,3.0,5.0,261.0,2017-07-27
3397.19,5202.0,1978.0,6037.0,268913.0,3273.0,3.0,4.0,261.0,2017-07-27
859.98,7729.0,1955.0,6037.0,66228.0,1385.0,2.0,3.0,261.0,2017-07-27
2330.92,7200.0,1954.0,6037.0,178286.0,1219.0,2.0,3.0,261.0,2017-07-27
4156.86,7499.0,1961.0,6037.0,335680.0,1932.0,2.0,3.0,261.0,2017-07-27
5247.33,7506.0,1957.0,6037.0,421634.0,1383.0,2.0,3.0,261.0,2017-07-27
516.76,8001.0,1929.0,6037.0,32671.0,840.0,1.0,2.0,261.0,2017-07-27
5551.39,6499.0,1951.0,6037.0,446709.0,2115.0,3.0,4.0,261.0,2017-07-27
2792.61,5768.0,1910.0,6037.0,219599.0,1042.0,1.0,2.0,261.0,2017-07-27
2001.91,7738.0,1955.0,6037.0,162516.0,1216.0,2.0,3.0,261.0,2017-07-27
3594.78,5137.0,1970.0,6037.0,283046.0,2256.0,3.0,4.0,261.0,2017-07-27
2803.28,7499.0,1955.0,6037.0,229703.0,1313.0,2.0,3.0,261.0,2017-07-27
1363.46,6966.0,1953.0,6037.0,109244.0,1318.0,2.0,3.0,261.0,2017-07-27
4680.4,6761.0,1954.0,6037.0,380722.0,1319.0,2.0,3.0,261.0,2017-07-27
2865.6,8399.0,1952.0,6037.0,222429.0,914.0,1.0,2.0,261.0,2017-07-27
3746.78,7198.0,1952.0,6037.0,302705.0,1133.0,1.0,3.0,261.0,2017-07-27
5408.38,7499.0,1952.0,6037.0,441632.0,1207.0,1.0,2.0,261.0,2017-07-27
12913.53,6377.0,2001.0,6037.0,507987.0,2670.0,3.0,4.0,261.0,2017-07-27
4009.48,6743.0,1951.0,6037.0,322471.0,1865.0,3.0,5.0,261.0,2017-07-27
3519.36,6235.0,1950.0,6037.0,276888.0,1774.0,3.0,6.0,261.0,2017-07-27
5192.45,6750.0,1953.0,6037.0,419390.0,1270.0,2.0,2.0,261.0,2017-07-27
5362.48,9656.0,1950.0,6037.0,426404.0,1705.0,3.0,3.0,261.0,2017-07-27
3423.85,5995.0,1952.0,6037.0,270562.0,1297.0,2.0,3.0,261.0,2017-07-27
1164.84,6787.0,1952.0,6037.0,79472.0,1829.0,2.0,3.0,261.0,2017-07-27
1823.89,5435.0,1948.0,6037.0,137970.0,931.0,1.0,2.0,261.0,2017-07-27
1479.28,7198.0,1950.0,6037.0,112849.0,1022.0,1.0,3.0,261.0,2017-07-27
7462.03,6436.0,1949.0,6037.0,605787.0,2267.0,3.0,3.0,261.0,2017-07-27
2615.6,6541.0,1949.0,6037.0,201865.0,1481.0,2.0,3.0,261.0,2017-07-27
861.36,6555.0,1950.0,6037.0,63329.0,1017.0,1.0,3.0,261.0,2017-07-27
3701.76,5879.0,1949.0,6037.0,296066.0,909.0,1.0,2.0,261.0,2017-07-27
1251.57,6461.0,1949.0,6037.0,100171.0,1328.0,2.0,3.0,261.0,2017-07-27
2610.67,6679.0,1953.0,6037.0,210100.0,1649.0,3.0,4.0,261.0,2017-07-27
5115.25,6096.0,1950.0,6037.0,411826.0,1416.0,2.0,4.0,261.0,2017-07-27
5361.53,6160.0,1950.0,6037.0,441551.0,1094.0,1.0,2.0,261.0,2017-07-27
5227.96,8511.0,1950.0,6037.0,424581.0,1534.0,3.0,4.0,261.0,2017-07-27
5118.37,6004.0,1951.0,6037.0,418807.0,1094.0,1.0,3.0,261.0,2017-07-27
3409.78,5665.0,1968.0,6037.0,275401.0,1761.0,2.0,3.0,261.0,2017-07-27
7235.88,5245.0,2003.0,6037.0,595240.0,2556.0,3.0,4.0,261.0,2017-07-27
5596.04,5582.0,1978.0,6037.0,456955.0,2312.0,3.0,4.0,261.0,2017-07-27
6959.26,6283.0,1951.0,6037.0,273846.0,1536.0,2.0,3.0,261.0,2017-07-27
2222.22,5941.0,1950.0,6037.0,183036.0,1043.0,1.0,3.0,261.0,2017-07-27
2306.25,5949.0,1948.0,6037.0,185254.0,1148.0,1.0,3.0,261.0,2017-07-27
3159.73,8999.0,1964.0,6037.0,248619.0,2207.0,3.0,4.0,261.0,2017-07-27
6015.31,11439.0,1952.0,6037.0,488000.0,1670.0,3.0,3.0,261.0,2017-07-27
3153.46,6749.0,1953.0,6037.0,253753.0,992.0,1.0,2.0,261.0,2017-07-27
3875.27,16595.0,1925.0,6037.0,304068.0,2254.0,2.0,3.0,261.0,2017-07-27
1717.05,6230.0,1951.0,6037.0,139884.0,1206.0,1.0,3.0,261.0,2017-07-27
8910.97,22114.0,2011.0,6037.0,726131.0,3924.0,5.0,4.0,261.0,2017-07-27
5666.1,5781.0,1957.0,6037.0,459000.0,1170.0,2.0,3.0,261.0,2017-07-27
5984.4,7191.0,1953.0,6037.0,488076.0,1800.0,2.0,3.0,261.0,2017-07-27
1334.82,7035.0,1953.0,6037.0,107301.0,1179.0,2.0,3.0,261.0,2017-07-27
4545.73,5974.0,1955.0,6037.0,370000.0,1314.0,2.0,4.0,261.0,2017-07-27
1175.97,6899.0,1954.0,6037.0,93166.0,1430.0,2.0,4.0,261.0,2017-07-27
2384.2,6199.0,1951.0,6037.0,189406.0,1052.0,1.0,3.0,261.0,2017-07-27
3380.68,5522.0,1949.0,6037.0,280861.0,954.0,2.0,2.0,261.0,2017-07-27
1709.65,5899.0,1953.0,6037.0,139198.0,1285.0,2.0,3.0,261.0,2017-07-27
2838.13,6366.0,1951.0,6037.0,229409.0,1118.0,2.0,3.0,261.0,2017-07-27
2900.82,6033.0,1951.0,6037.0,231194.0,1524.0,2.0,3.0,261.0,2017-07-27
4420.59,7044.0,1951.0,6037.0,360000.0,993.0,1.0,3.0,261.0,2017-07-27
4369.76,7005.0,1955.0,6037.0,349411.0,1754.0,2.0,3.0,261.0,2017-07-27
1535.86,6822.0,1955.0,6037.0,115066.0,2227.0,3.0,5.0,261.0,2017-07-27
3839.4,6600.0,1956.0,6037.0,308664.0,1766.0,2.0,3.0,261.0,2017-07-27
2451.63,7100.0,1956.0,6037.0,186713.0,1584.0,2.0,4.0,261.0,2017-07-27
4506.28,5441.0,1961.0,6037.0,373376.0,1528.0,2.0,3.0,261.0,2017-07-27
4849.02,7150.0,1952.0,6037.0,401187.0,1430.0,1.0,3.0,261.0,2017-07-27
4823.66,7199.0,1955.0,6037.0,385154.0,1860.0,2.0,4.0,261.0,2017-07-27
6262.53,7499.0,1954.0,6037.0,519000.0,1579.0,2.0,4.0,261.0,2017-07-27
2431.68,7499.0,1954.0,6037.0,193857.0,2625.0,4.0,4.0,261.0,2017-07-27
5496.9,7199.0,1954.0,6037.0,448340.0,1479.0,3.0,4.0,261.0,2017-07-27
2609.16,7347.0,1957.0,6037.0,206413.0,1661.0,2.0,4.0,261.0,2017-07-27
2514.69,8104.0,1953.0,6037.0,198266.0,1251.0,2.0,3.0,261.0,2017-07-27
4014.15,8191.0,1953.0,6037.0,331009.0,1251.0,2.0,3.0,261.0,2017-07-27
2500.55,6888.0,1955.0,6037.0,204565.0,1364.0,2.0,4.0,261.0,2017-07-27
4466.99,7499.0,1953.0,6037.0,369643.0,1215.0,2.0,3.0,261.0,2017-07-27
4993.37,7543.0,1956.0,6037.0,413000.0,1439.0,2.0,4.0,261.0,2017-07-27
3557.75,7202.0,1954.0,6037.0,280775.0,1342.0,2.0,4.0,261.0,2017-07-27
6540.96,8200.0,1954.0,6037.0,540548.0,1993.0,2.0,4.0,261.0,2017-07-27
1065.98,7263.0,1954.0,6037.0,80318.0,1128.0,1.0,3.0,261.0,2017-07-27
4886.57,7515.0,1958.0,6037.0,397615.0,1570.0,2.0,4.0,261.0,2017-07-27
,6860.0,1954.0,6037.0,13700.0,1175.0,2.0,3.0,261.0,2017-07-27
975.29,7645.0,1956.0,6037.0,76368.0,1246.0,2.0,3.0,261.0,2017-07-27
8059.8,13431.0,1962.0,6037.0,654133.0,2410.0,3.0,4.0,261.0,2017-07-27
10283.26,9708.0,1989.0,6037.0,838011.0,4121.0,4.0,5.0,261.0,2017-07-27
4821.33,20206.0,1959.0,6037.0,375777.0,2703.0,2.0,3.0,261.0,2017-07-27
7873.46,9548.0,1957.0,6037.0,643667.0,2051.0,2.0,4.0,261.0,2017-07-27
4722.83,16848.0,1961.0,6037.0,376721.0,1856.0,2.0,4.0,261.0,2017-07-27
12592.99,38918.0,1981.0,6037.0,1026335.0,4412.0,4.0,4.0,261.0,2017-07-27
6997.58,17275.0,1960.0,6037.0,558637.0,2447.0,3.0,4.0,261.0,2017-07-27
3485.67,7579.0,1960.0,6037.0,277767.0,2127.0,2.0,3.0,261.0,2017-07-27
4318.69,8760.0,1955.0,6037.0,354993.0,1566.0,3.0,4.0,261.0,2017-07-27
5905.29,21999.0,1949.0,6037.0,480109.0,2444.0,3.0,5.0,261.0,2017-07-27
4782.82,15899.0,1955.0,6037.0,376416.0,1624.0,3.0,4.0,261.0,2017-07-27
7717.21,43560.0,1951.0,6037.0,630700.0,2165.0,2.0,3.0,261.0,2017-07-27
1561.53,21786.0,1926.0,6037.0,118539.0,1640.0,2.0,4.0,261.0,2017-07-27
6953.57,21779.0,1926.0,6037.0,573695.0,868.0,1.0,2.0,261.0,2017-07-27
3230.06,19085.0,1948.0,6037.0,259424.0,1442.0,2.0,3.0,261.0,2017-07-27
9141.54,6283.0,1988.0,6037.0,757314.0,2733.0,4.0,5.0,261.0,2017-07-27
7073.75,9308.0,1951.0,6037.0,577911.0,1800.0,2.0,3.0,261.0,2017-07-27
5460.06,15327.0,1945.0,6037.0,439337.0,1658.0,2.0,3.0,261.0,2017-07-27
7753.32,5004.0,1973.0,6037.0,640000.0,1985.0,2.0,3.0,261.0,2017-07-27
5339.1,5553.0,1949.0,6037.0,431694.0,1467.0,2.0,3.0,261.0,2017-07-27
5626.86,5498.0,1949.0,6037.0,462142.0,1600.0,2.0,3.0,261.0,2017-07-27
7079.07,5497.0,1949.0,6037.0,581981.0,2164.0,2.0,3.0,261.0,2017-07-27
4467.95,6053.0,1950.0,6037.0,368897.0,1741.0,2.0,4.0,261.0,2017-07-27
12166.09,7352.0,1999.0,6037.0,1010000.0,2819.0,3.0,5.0,261.0,2017-07-27
13077.76,43723.0,1984.0,6037.0,1082260.0,6777.0,6.0,5.0,261.0,2017-07-27
14811.28,14929.0,1975.0,6037.0,1209000.0,3380.0,4.0,5.0,261.0,2017-07-27
1351.05,6854.0,1939.0,6037.0,99233.0,1896.0,3.0,3.0,261.0,2017-07-27
2845.61,6850.0,1954.0,6037.0,227069.0,1212.0,2.0,2.0,261.0,2017-07-27
6444.36,23805.0,1951.0,6037.0,523092.0,1622.0,2.0,2.0,261.0,2017-07-27
8869.67,17850.0,1955.0,6037.0,729924.0,1820.0,2.0,2.0,261.0,2017-07-27
17784.6,16945.0,2004.0,6037.0,1461613.0,5494.0,5.0,5.0,261.0,2017-07-27
4186.38,6918.0,1950.0,6037.0,339413.0,1823.0,2.0,3.0,261.0,2017-07-27
2654.5,6069.0,1954.0,6037.0,205875.0,1431.0,2.0,3.0,261.0,2017-07-27
12086.62,12727.0,1989.0,6037.0,983756.0,3774.0,2.0,4.0,261.0,2017-07-27
5721.6,7434.0,1965.0,6037.0,472160.0,1564.0,3.0,3.0,261.0,2017-07-27
6683.29,5000.0,1948.0,6037.0,546000.0,1072.0,1.0,3.0,261.0,2017-07-27
7757.31,10566.0,1954.0,6037.0,630074.0,2440.0,3.0,4.0,261.0,2017-07-27
9146.17,6237.0,1996.0,6037.0,746208.0,2622.0,3.0,4.0,261.0,2017-07-27
6374.22,10358.0,1955.0,6037.0,519888.0,1980.0,3.0,3.0,261.0,2017-07-27
8700.79,5900.0,1962.0,6037.0,712704.0,1638.0,2.0,4.0,261.0,2017-07-27
7979.08,6381.0,1950.0,6037.0,658000.0,1859.0,2.0,3.0,261.0,2017-07-27
10301.28,9643.0,1989.0,6037.0,839000.0,3068.0,4.0,4.0,261.0,2017-07-27
4107.45,5045.0,1955.0,6037.0,329079.0,1294.0,2.0,3.0,261.0,2017-07-27
6327.63,3833.0,1981.0,6037.0,515178.0,2778.0,3.0,3.0,261.0,2017-07-27
5546.15,4344.0,1978.0,6037.0,452517.0,2622.0,3.0,4.0,261.0,2017-07-27
6451.03,3042.0,1947.0,6037.0,528120.0,1024.0,1.0,2.0,261.0,2017-07-27
2776.94,3547.0,1925.0,6037.0,225918.0,1168.0,2.0,2.0,261.0,2017-07-27
10810.76,16839.0,1965.0,6037.0,880202.0,2588.0,3.0,4.0,261.0,2017-07-27
12834.89,9028.0,1981.0,6037.0,1118376.0,3284.0,4.0,5.0,261.0,2017-07-27
40069.07,45354.0,2000.0,6037.0,3313709.0,7606.0,8.0,4.0,261.0,2017-07-27
9877.83,14269.0,1961.0,6037.0,803495.0,4096.0,3.0,4.0,261.0,2017-07-27
6748.49,18872.0,1976.0,6037.0,539525.0,2437.0,3.0,3.0,261.0,2017-07-27
10392.01,17599.0,1960.0,6037.0,834158.0,2593.0,4.0,5.0,261.0,2017-07-27
2315.2,19363.0,1961.0,6037.0,166268.0,2342.0,3.0,5.0,261.0,2017-07-27
12521.37,19716.0,1952.0,6037.0,1019871.0,3472.0,4.0,3.0,261.0,2017-07-27
2181.19,17843.0,1955.0,6037.0,164350.0,2115.0,2.0,3.0,261.0,2017-07-27
2028.52,17242.0,1961.0,6037.0,150935.0,2060.0,4.0,3.0,261.0,2017-07-27
8105.48,19892.0,1955.0,6037.0,658854.0,2756.0,3.0,4.0,261.0,2017-07-27
2590.2,17530.0,1963.0,6037.0,196768.0,2649.0,3.0,4.0,261.0,2017-07-27
14537.99,23919.0,1970.0,6037.0,1187841.0,2676.0,3.0,3.0,261.0,2017-07-27
11162.1,12533.0,1963.0,6037.0,908219.0,3156.0,4.0,4.0,261.0,2017-07-27
7871.22,17456.0,1965.0,6037.0,630811.0,1943.0,3.0,4.0,261.0,2017-07-27
16860.5,36612.0,1988.0,6037.0,1370771.0,4576.0,6.0,4.0,261.0,2017-07-27
2297.59,14614.0,1968.0,6037.0,165021.0,2516.0,3.0,3.0,261.0,2017-07-27
9725.53,17561.0,1963.0,6037.0,795242.0,2706.0,3.0,4.0,261.0,2017-07-27
10872.77,17622.0,1974.0,6037.0,893559.0,2133.0,2.0,3.0,261.0,2017-07-27
8217.58,27678.0,1977.0,6037.0,668254.0,2517.0,3.0,4.0,261.0,2017-07-27
6882.56,5499.0,1950.0,6037.0,565233.0,1646.0,2.0,3.0,261.0,2017-07-27
16194.8,5498.0,2007.0,6037.0,1337083.0,4310.0,4.0,5.0,261.0,2017-07-27
13064.86,7019.0,2003.0,6037.0,1080000.0,3017.0,5.0,5.0,261.0,2017-07-27
5996.56,5499.0,1950.0,6037.0,488908.0,813.0,1.0,2.0,261.0,2017-07-27
2539.89,6027.0,1949.0,6037.0,202309.0,1131.0,1.0,3.0,261.0,2017-07-27
10254.39,35229.0,1955.0,6037.0,827608.0,3551.0,4.0,5.0,261.0,2017-07-27
5308.62,18962.0,1949.0,6037.0,421055.0,1709.0,3.0,4.0,261.0,2017-07-27
22354.23,23264.0,1979.0,6037.0,1832843.0,6200.0,6.0,6.0,261.0,2017-07-27
10520.51,28903.0,1975.0,6037.0,844136.0,4156.0,6.0,5.0,261.0,2017-07-27
1974.18,6059.0,1952.0,6037.0,161797.0,1138.0,2.0,3.0,261.0,2017-07-27
5939.46,10999.0,1951.0,6037.0,482000.0,1659.0,2.0,4.0,261.0,2017-07-27
5295.3,5991.0,1951.0,6037.0,440000.0,1261.0,1.0,2.0,261.0,2017-07-27
3848.54,6240.0,1951.0,6037.0,318308.0,1313.0,1.0,3.0,261.0,2017-07-27
2647.27,11252.0,1951.0,6037.0,205724.0,1621.0,2.0,3.0,261.0,2017-07-27
4346.05,5998.0,1950.0,6037.0,354795.0,1338.0,2.0,3.0,261.0,2017-07-27
5260.23,6024.0,1950.0,6037.0,432000.0,1197.0,1.0,2.0,261.0,2017-07-27
1093.51,7812.0,1951.0,6037.0,84712.0,1673.0,2.0,4.0,261.0,2017-07-27
1427.08,7958.0,1950.0,6037.0,112512.0,1694.0,2.0,2.0,261.0,2017-07-27
2174.33,6249.0,1950.0,6037.0,171588.0,1100.0,1.0,3.0,261.0,2017-07-27
3806.33,6385.0,1951.0,6037.0,315126.0,1181.0,2.0,3.0,261.0,2017-07-27
4094.02,6130.0,1950.0,6037.0,332767.0,1093.0,1.0,3.0,261.0,2017-07-27
3479.19,6149.0,1958.0,6037.0,273661.0,1676.0,2.0,3.0,261.0,2017-07-27
3127.85,7586.0,1954.0,6037.0,257081.0,1246.0,2.0,3.0,261.0,2017-07-27
5869.4,14635.0,1950.0,6037.0,475000.0,1299.0,1.0,2.0,261.0,2017-07-27
2799.17,6030.0,1952.0,6037.0,222458.0,1587.0,2.0,2.0,261.0,2017-07-27
2082.18,6683.0,1952.0,6037.0,162983.0,1246.0,2.0,2.0,261.0,2017-07-27
2904.75,7799.0,1948.0,6037.0,238650.0,1122.0,1.0,3.0,261.0,2017-07-27
4971.98,5898.0,1964.0,6037.0,403446.0,1980.0,2.0,4.0,261.0,2017-07-27
2236.19,6201.0,1950.0,6037.0,182860.0,1368.0,2.0,3.0,261.0,2017-07-27
1885.73,5502.0,1950.0,6037.0,155424.0,960.0,1.0,2.0,261.0,2017-07-27
4911.7,6013.0,1953.0,6037.0,401000.0,1225.0,2.0,3.0,261.0,2017-07-27
756.36,5500.0,1954.0,6037.0,60417.0,1030.0,1.0,3.0,261.0,2017-07-27
2239.4,7988.0,1955.0,6037.0,181654.0,1411.0,2.0,4.0,261.0,2017-07-27
3017.05,5718.0,1949.0,6037.0,243964.0,1285.0,2.0,2.0,261.0,2017-07-27
3314.27,6486.0,1949.0,6037.0,269150.0,968.0,1.0,2.0,261.0,2017-07-27
5022.63,6160.0,1949.0,6037.0,405000.0,1282.0,2.0,4.0,261.0,2017-07-27
2265.21,5992.0,1950.0,6037.0,173983.0,1286.0,2.0,2.0,261.0,2017-07-27
3570.78,7085.0,1951.0,6037.0,289678.0,1040.0,1.0,3.0,261.0,2017-07-27
4562.47,6311.0,1951.0,6037.0,362556.0,2170.0,3.0,5.0,261.0,2017-07-27
3229.02,6151.0,1955.0,6037.0,265601.0,1536.0,2.0,3.0,261.0,2017-07-27
4205.02,6259.0,1955.0,6037.0,346212.0,1877.0,2.0,4.0,261.0,2017-07-27
3235.0,6898.0,1954.0,6037.0,258310.0,1603.0,2.0,3.0,261.0,2017-07-27
4676.99,6624.0,1951.0,6037.0,387926.0,1218.0,2.0,2.0,261.0,2017-07-27
971.38,6250.0,1948.0,6037.0,76063.0,1548.0,2.0,3.0,261.0,2017-07-27
3521.64,7277.0,1950.0,6037.0,281962.0,1636.0,2.0,3.0,261.0,2017-07-27
1222.03,6438.0,1954.0,6037.0,95632.0,1919.0,3.0,4.0,261.0,2017-07-27
6841.06,6499.0,1952.0,6037.0,561432.0,1528.0,2.0,4.0,261.0,2017-07-27
3171.45,8501.0,1936.0,6037.0,246284.0,1491.0,3.0,4.0,261.0,2017-07-27
3870.25,11893.0,1924.0,6037.0,304574.0,896.0,1.0,2.0,261.0,2017-07-27
6268.58,6657.0,1953.0,6037.0,507624.0,1617.0,2.0,3.0,261.0,2017-07-27
4612.2,11821.0,1951.0,6037.0,372313.0,1027.0,1.0,2.0,261.0,2017-07-27
4602.5,6129.0,1949.0,6037.0,381638.0,1316.0,2.0,3.0,261.0,2017-07-27
2257.4,8099.0,1944.0,6037.0,172143.0,1017.0,1.0,3.0,261.0,2017-07-27
6227.67,6737.0,1981.0,6037.0,507035.0,2744.0,3.0,3.0,261.0,2017-07-27
4892.23,6080.0,1951.0,6037.0,406099.0,1284.0,2.0,3.0,261.0,2017-07-27
873.31,6079.0,1951.0,6037.0,68917.0,1279.0,2.0,3.0,261.0,2017-07-27
1005.32,10356.0,1947.0,6037.0,76373.0,1410.0,2.0,2.0,261.0,2017-07-27
2549.35,10419.0,1964.0,6037.0,196229.0,2193.0,3.0,3.0,261.0,2017-07-27
2950.43,5699.0,1952.0,6037.0,239332.0,1016.0,1.0,2.0,261.0,2017-07-27
2752.22,6752.0,1926.0,6037.0,226562.0,1140.0,1.0,2.0,261.0,2017-07-27
3219.66,14955.0,1926.0,6037.0,258386.0,1652.0,2.0,3.0,261.0,2017-07-27
2669.81,7498.0,1955.0,6037.0,204302.0,1455.0,2.0,2.0,261.0,2017-07-27
4725.74,5410.0,1967.0,6037.0,379261.0,1890.0,2.0,3.0,261.0,2017-07-27
4062.7,7415.0,1935.0,6037.0,326266.0,2181.0,2.0,4.0,261.0,2017-07-27
646.13,8250.0,1926.0,6037.0,42301.0,985.0,1.0,2.0,261.0,2017-07-27
6051.93,5552.0,1968.0,6037.0,489806.0,1813.0,2.0,3.0,261.0,2017-07-27
5862.26,7460.0,1956.0,6037.0,484400.0,1870.0,2.0,3.0,261.0,2017-07-27
2544.4,6079.0,1951.0,6037.0,202242.0,1312.0,2.0,3.0,261.0,2017-07-27
4471.15,8399.0,1951.0,6037.0,361696.0,1396.0,1.0,3.0,261.0,2017-07-27
3460.95,6120.0,1948.0,6037.0,276701.0,1925.0,2.0,4.0,261.0,2017-07-27
4961.07,10512.0,1961.0,6037.0,400433.0,1931.0,2.0,3.0,261.0,2017-07-27
6922.67,7067.0,1956.0,6037.0,567000.0,1770.0,2.0,3.0,261.0,2017-07-27
4011.55,6112.0,1950.0,6037.0,324886.0,1560.0,3.0,3.0,261.0,2017-07-27
2818.66,5999.0,1949.0,6037.0,222379.0,819.0,1.0,2.0,261.0,2017-07-27
6718.73,7494.0,1951.0,6037.0,551322.0,1745.0,3.0,4.0,261.0,2017-07-27
3024.98,8060.0,1949.0,6037.0,240106.0,1942.0,3.0,5.0,261.0,2017-07-27
3205.3,16997.0,1940.0,6037.0,255391.0,2091.0,3.0,2.0,261.0,2017-07-27
862.55,6451.0,1950.0,6037.0,63739.0,1126.0,1.0,3.0,261.0,2017-07-27
1650.95,6519.0,1950.0,6037.0,122770.0,1121.0,1.0,3.0,261.0,2017-07-27
